user_id	nickname	sex	age	education_level	constellation	waist_circumference	height	body_type	colour	income	brand	married	pregnant_inhouse	child	child_age	child_sex	car	house	purchase_group	active_level	purchase_type	evaluate_concern	sale_sensitive	purchase_potential	purchase_loyalty	purchase_ability	purchase_credit	food	hotel	tourist	entertainment	first_traffic	second_traffic	
650	Pk3HtIEL	0	63	4	3	20	140	1	10	59397	9	0	0	0	7	1	1	1	2	2	5	9	9	6	2	10	1	1101001	000	0111001100	1000111001	1	1	
651	fkRY2rxG	1	1	3	12	26	157	3	9	19811	1	1	0	0	43	1	1	0	9	4	5	8	4	7	5	10	1	0101101	011	1011000011	0010000001	5	6	
652	x3BgrS0I	0	24	5	5	33	156	3	4	8538	7	0	1	0	12	1	1	1	7	1	2	1	6	2	2	9	4	1111100	011	1010001000	1001000110	1	2	
653	tn2qo7Gv	1	80	5	2	67	185	1	10	69221	8	0	1	0	25	0	1	0	3	2	5	7	1	4	1	9	1	0000010	101	1010111110	0100110101	3	5	
654	AwGThpFI	0	10	5	5	30	150	3	8	4574	3	0	1	0	4	0	0	1	7	3	5	7	7	7	3	6	5	1110110	110	1111110110	1000001111	5	5	
655	fIt0n4Kl	1	41	5	2	57	149	3	4	1990	6	0	1	1	43	1	1	1	4	10	10	10	6	4	3	3	6	0001100	111	1101011000	1100111010	6	1	
656	xBKAQEhU	0	31	4	5	31	159	1	9	27592	6	0	0	1	32	0	0	0	3	2	1	7	9	1	7	10	6	0011000	100	1110010111	0110100001	4	3	
657	4A1fOT8Y	1	72	1	5	12	167	3	1	14069	3	1	0	0	48	0	0	0	3	2	7	6	7	10	10	4	7	1010011	001	1100100110	0101100000	6	2	
658	fIMrEFgo	0	48	5	10	80	190	1	4	27382	2	0	1	0	49	1	1	1	10	3	4	7	9	3	1	6	2	1010000	010	0111101110	0010111000	4	2	
659	HCYyGDLU	1	15	1	3	14	145	1	4	47012	9	0	0	0	31	0	0	0	7	10	7	6	1	6	4	2	9	1111111	011	0100111001	0001100000	5	6	
660	pIimyuTD	1	53	5	2	64	152	1	3	91789	5	1	0	1	18	1	1	1	8	2	2	3	6	5	4	9	10	0100011	111	0001110110	0011110011	5	3	
661	NGySbDer	0	47	5	9	24	146	2	2	13881	6	1	0	1	48	1	0	1	1	2	9	6	9	6	9	10	6	0111100	100	1101000000	1001101011	2	3	
662	TDLZrjYE	1	31	3	5	53	144	1	5	38909	4	0	1	0	15	1	1	0	7	4	3	9	3	4	2	7	3	1111010	000	0011100000	1011110100	6	4	
663	7wprvEJ8	1	55	2	10	22	178	1	5	27093	8	1	0	0	0	0	0	1	1	3	3	8	6	9	5	2	1	1111100	111	0011011000	1101010001	1	4	
664	XeWroO4f	1	15	2	10	66	199	1	9	19197	4	0	1	1	18	0	1	1	5	2	10	2	6	6	7	4	2	0101101	010	0011110001	1011001000	2	6	
665	IfcGwSX0	0	49	3	7	33	151	3	4	15523	7	0	1	1	12	1	1	0	3	7	9	5	8	2	6	4	1	1011000	011	1010111100	1011011111	5	4	
666	Mo9qsCc5	0	58	3	2	54	140	3	7	71078	7	1	0	0	41	0	1	1	2	6	6	2	3	4	5	4	10	0001111	110	1011111110	1010110101	1	1	
667	nEdiGpZQ	1	61	1	7	35	170	1	5	29753	1	0	0	1	23	1	0	1	2	1	6	6	4	8	1	5	10	0100000	000	0001110011	0010000101	1	4	
668	Mqj96coZ	0	72	4	2	12	140	1	5	23611	6	0	0	1	39	1	1	1	4	9	8	6	2	6	1	7	8	0100110	001	0101101011	0100100111	1	4	
669	hWcSowB2	0	42	4	3	44	154	2	6	42449	6	0	1	0	41	1	0	1	8	9	10	2	2	8	3	1	9	0100111	111	1010011110	1101001101	2	3	
670	Sn8Vm9Nz	0	36	1	2	69	176	1	1	41287	8	1	1	1	35	0	1	1	5	5	9	4	1	1	9	8	8	0100011	010	0010101100	0000101000	3	5	
671	JGZrO2x5	1	7	5	1	60	152	2	6	73477	2	1	0	0	22	0	1	0	2	4	1	8	7	4	8	5	10	0110111	101	1110010010	1111100101	1	4	
672	9M2PTLIW	1	74	3	10	39	145	2	9	29801	3	1	0	0	48	1	1	0	7	4	3	7	7	1	4	5	1	0101110	110	1011101101	1001011000	5	5	
673	cjxtTwLV	1	25	5	10	21	199	2	1	6294	4	0	1	0	2	0	1	1	9	8	7	10	6	5	1	8	2	0111000	010	1000111110	0110011100	2	6	
674	tD4QJzbP	1	17	5	2	40	142	1	2	35433	10	1	1	0	3	1	0	0	9	1	10	7	5	10	3	10	2	1100111	111	0001110101	1000001001	1	6	
675	zt5j0our	1	80	2	6	44	191	2	9	46806	7	1	0	1	43	0	1	1	2	2	10	3	9	8	5	6	4	1101100	111	1101001100	0001011010	2	5	
676	UcQZsgw1	0	47	4	8	12	168	1	3	4552	2	1	1	0	29	1	0	1	3	9	10	5	3	1	5	4	5	1000110	100	1111100011	0110010100	5	5	
677	1exzVLgw	0	4	3	1	11	179	1	2	53890	3	1	0	1	13	1	1	0	7	4	10	2	6	2	3	1	6	0000100	010	1000101100	1011110101	4	1	
678	Ojacpolx	1	4	4	9	71	174	1	9	77368	7	0	0	1	16	1	0	1	2	6	10	2	10	2	2	9	5	0000101	000	0000101110	1100110110	2	4	
679	D7QNluIc	0	80	2	5	45	194	1	7	24772	8	0	0	1	15	0	1	0	9	4	8	3	4	8	3	8	4	0100101	100	0100100000	1000110100	6	2	
680	r7IDpJlm	1	31	1	4	65	144	3	5	74676	5	1	1	1	28	0	0	1	9	9	8	4	1	4	10	6	9	1101001	101	0010101001	1100001011	3	3	
681	ms1HkEO2	1	57	3	8	42	142	3	9	82957	4	1	1	1	7	1	0	1	5	4	2	1	5	2	9	2	8	1111100	111	0000100101	1101100111	5	5	
682	WOemMDJv	1	13	4	3	71	162	2	6	94827	5	1	1	1	19	0	0	1	3	6	2	5	10	10	8	3	7	1011100	101	0111101110	0000000101	5	4	
683	Q5TwhVdx	0	47	1	12	16	197	2	2	91515	10	0	1	0	22	1	1	1	8	8	8	5	10	7	1	1	6	1101110	110	0100011010	1111010001	4	3	
684	PaBtMcDH	0	50	5	8	14	183	1	5	36088	1	1	0	1	14	0	1	0	7	6	3	6	5	6	6	1	6	0011110	010	1011100011	0000011010	2	4	
685	dW5yzemo	0	54	3	8	28	150	1	2	75035	7	1	1	0	40	1	1	1	5	5	2	4	3	8	9	10	4	0000010	000	1010010001	0111010010	3	3	
686	cRUhirGq	1	5	2	8	80	153	1	3	65284	6	0	1	1	44	1	1	0	10	5	4	7	2	4	3	8	3	0110000	111	1011010000	1011001101	3	3	
687	fiyBFwgk	0	72	3	3	64	169	3	3	97889	4	0	1	1	49	0	1	0	1	1	4	1	7	3	5	2	9	1101100	101	0010111111	0111000010	3	6	
688	jSexHhRT	0	29	4	6	46	161	3	3	7756	2	1	1	1	7	0	1	0	7	3	8	7	6	9	4	4	7	0010000	111	0100000011	0010000111	5	1	
689	oRfMI6re	0	34	2	2	17	188	1	5	11135	4	0	0	1	45	1	1	0	5	4	4	4	10	9	2	3	1	0001010	011	0000110001	0101000000	1	5	
690	IRN2y4gA	0	62	2	11	38	147	3	9	18976	4	1	0	0	15	1	1	0	6	6	3	2	9	7	9	4	9	0011101	001	1101001110	1011001000	5	1	
691	SHCGe3BQ	1	69	1	11	26	188	1	9	5611	1	1	0	1	24	1	1	0	6	1	4	1	8	9	1	5	6	0110101	000	1100100010	0101100100	3	3	
692	70qeWka9	0	78	3	8	77	195	2	10	47764	3	1	0	1	43	0	0	1	6	4	10	8	10	9	1	6	6	1101110	001	1010011000	1100101111	4	4	
693	HFh0VNgw	0	37	5	7	80	190	2	10	30595	5	1	1	1	47	0	0	0	2	2	6	6	1	1	6	6	9	1011100	110	0100000000	0111010000	2	5	
694	0TWXROig	1	3	2	8	57	198	1	9	96027	3	0	1	0	31	0	1	1	8	5	8	4	7	4	10	2	8	1000010	010	0101011110	1011010001	2	5	
695	mCvLH2bn	1	5	3	6	66	154	3	10	67758	5	1	1	0	2	0	1	1	1	4	7	6	4	10	2	3	6	0010001	011	0001110110	1011110010	1	1	
696	9bNLls6x	0	8	2	8	45	182	3	9	68978	2	0	1	1	15	0	1	1	4	5	8	6	10	1	3	4	9	1010100	010	1010000110	0011110111	1	5	
697	RA81lUMd	0	17	4	5	46	167	1	1	91515	9	1	0	0	17	1	1	0	7	9	7	1	7	6	7	7	9	1011001	100	0111100110	1100010001	3	5	
698	Hl5LQfJN	0	3	5	9	40	198	1	9	65716	4	0	0	0	3	1	1	0	2	10	8	3	4	8	2	3	4	1011001	011	1111000101	0111011010	5	6	
699	ZuojUvIQ	0	38	3	4	18	186	1	4	17980	1	0	0	0	36	1	0	0	6	4	10	5	4	9	4	9	8	1001100	000	1010010100	0000100100	2	1	
700	TpBMFadm	0	68	3	12	35	150	1	5	2951	10	0	0	0	33	0	0	0	1	9	4	6	2	6	7	8	7	1011010	011	1100010101	1010001011	4	1	
701	VnZtT6Xy	0	58	5	8	26	187	1	9	69476	8	0	1	1	47	0	0	0	1	2	9	7	2	7	3	3	9	1001010	010	0010111000	1001001100	6	1	
702	xEeatURr	0	72	2	10	68	145	1	1	8821	10	0	0	0	27	0	0	0	3	10	10	9	4	3	6	9	3	1101000	011	1101010001	0000000011	5	3	
703	RuT1epiH	0	62	3	6	37	145	3	2	8575	9	0	0	1	1	0	1	0	7	10	8	6	8	1	9	10	6	1101101	100	0011100100	0000101010	6	6	
704	YsS8VOQv	0	44	1	1	17	177	2	9	70120	6	0	0	1	26	1	0	1	10	1	10	2	3	4	1	4	7	1010110	000	0000010101	1101000100	2	1	
705	G0uh1KLs	0	69	4	1	12	196	1	8	26831	2	1	0	1	32	0	1	0	3	8	1	7	5	9	7	9	9	0010111	101	0110100100	1111101100	1	2	
706	rQMHDYJ8	1	72	1	4	71	199	1	1	44989	2	1	0	1	2	1	0	1	7	6	1	1	4	10	5	2	4	1110001	101	1111001101	1001001100	2	1	
707	qtrAmH32	0	61	3	3	31	189	2	2	12418	3	0	0	0	8	0	1	0	3	5	8	2	5	2	4	3	4	0100011	101	0010101111	1101100001	6	1	
708	HUdXpJh4	1	25	4	3	31	198	1	9	97061	7	1	1	0	13	1	1	0	2	1	2	6	1	9	6	7	4	0110100	000	0001001000	0111100110	6	1	
709	U4RxtiIJ	1	16	3	8	39	181	1	9	13232	2	1	1	1	35	0	0	0	7	1	9	2	9	10	8	6	4	1001110	100	0101010011	1111110110	2	5	
710	o5udeY4Z	1	60	3	4	30	155	3	2	60214	6	1	1	0	16	0	1	0	8	6	1	7	3	1	5	8	6	1010110	111	0010101001	1011101011	3	2	
711	A2uDXb3d	1	72	1	6	67	185	3	10	85695	3	0	0	0	2	0	1	1	3	7	8	8	4	7	7	3	10	1010011	010	1000010001	0000011100	4	1	
712	OAzoQjvi	1	63	5	8	48	186	1	2	49335	6	1	1	1	22	0	0	1	4	3	10	10	4	8	6	5	10	0011010	101	1001100101	1100101110	2	3	
713	QmwhG38J	0	63	4	8	25	178	2	3	38208	7	0	1	0	13	0	1	0	7	1	10	2	6	7	8	2	3	0101011	011	0111100000	1001110000	4	4	
714	8u5cRe17	0	39	4	10	50	160	1	10	12870	7	0	1	1	24	0	1	1	1	5	8	1	4	7	2	10	4	1000101	010	0100111100	0100111100	6	3	
715	yf4DobUP	0	78	4	2	75	150	1	8	80108	6	0	0	0	22	1	1	1	6	4	5	7	2	5	9	8	4	1011100	111	0001001101	1010111011	3	2	
716	ah21L0Eo	1	60	4	6	55	158	2	5	89917	9	0	0	1	25	1	1	1	7	7	1	7	6	3	1	9	3	0100111	001	0011000100	1000010100	5	2	
717	m8E3WB9V	0	66	4	12	20	174	1	9	36094	10	0	1	1	10	0	0	1	3	1	4	10	4	10	7	10	3	1010010	100	0010101110	0010100010	6	2	
718	Jo1KbQBk	1	56	2	4	26	146	1	4	66435	6	1	1	0	20	0	1	1	6	8	7	4	5	2	3	3	6	0010011	100	0101010100	1001110010	2	3	
719	PeQmOaId	1	25	2	7	60	189	1	3	91523	10	1	1	1	0	1	1	0	10	4	4	9	4	7	8	1	10	1101101	111	0001110100	0110100000	5	6	
720	qpzCwSf7	1	53	2	8	43	181	1	10	11779	7	1	1	0	47	1	0	1	9	10	8	1	7	10	8	1	10	1100011	101	0001001101	0000111001	2	1	
721	mdOtDrk2	1	21	5	9	31	177	1	7	34868	8	1	0	0	50	0	0	1	8	4	3	5	6	3	7	7	4	0111010	001	0010110110	1101001110	3	4	
722	d23G7jeX	1	17	5	7	71	179	1	6	32470	6	0	1	0	41	0	0	0	6	1	8	4	1	10	3	2	1	0001101	010	0111101110	0101010101	6	2	
723	apQ15RzM	0	23	3	7	67	196	1	2	78110	2	1	1	1	13	1	1	0	2	8	2	6	4	2	9	9	9	1000101	011	1011000101	0110000100	3	1	
724	XHpTF5CU	0	6	1	8	67	179	3	10	4101	7	1	0	1	5	1	0	1	9	8	8	10	5	10	4	10	3	1001111	011	1101111010	0101011111	1	4	
725	mtBwD0av	1	53	3	12	11	192	2	4	34407	3	0	0	1	25	1	1	1	1	1	8	9	1	2	5	5	8	0110100	111	1101011110	0001100010	4	2	
726	abqQjePD	0	50	4	7	69	173	2	1	743	6	0	1	0	29	1	1	1	10	3	10	6	9	9	1	9	2	1101011	100	1101101010	1111110010	6	2	
727	Rlagw3Mu	1	8	5	8	46	162	1	3	69037	5	0	1	0	20	0	1	1	9	1	7	1	3	6	3	5	1	1010111	101	1000000000	0000010101	3	1	
728	UHod6rmR	1	14	5	4	70	152	1	3	61777	9	0	1	1	17	0	1	0	6	7	1	7	3	10	1	1	9	1011011	011	0110100111	1100101010	6	3	
729	FEGycO8l	1	22	3	1	65	187	2	7	18002	3	1	1	1	31	0	0	0	1	3	5	3	5	2	9	5	9	0111010	000	0011110110	1110011111	5	5	
730	w8IcYFsV	1	15	3	1	55	183	1	9	96711	8	0	0	0	26	1	1	0	10	6	8	9	5	2	10	10	7	1010010	001	0011110000	1011101111	1	2	
731	W8TED9kZ	1	10	2	9	57	178	1	7	34769	8	0	0	0	44	1	1	1	4	7	7	3	4	10	9	8	10	1000011	100	0101010001	1001001100	2	3	
732	yGC2YJEw	1	21	3	7	38	146	3	5	39289	2	1	0	1	22	1	1	1	6	5	10	3	6	9	9	3	5	0000100	011	1101101001	0000111110	2	2	
733	Hea82iWC	0	13	4	11	59	189	3	8	56864	3	1	0	1	6	0	1	1	1	3	3	10	6	3	10	2	10	1110011	111	0000111111	0010011001	5	2	
734	Sem5pHnX	0	58	4	9	58	164	3	10	75842	10	0	1	0	10	1	0	1	4	10	10	4	10	8	4	2	2	0010010	000	0001001111	0101000011	3	5	
735	5Ww1fnLp	0	44	2	10	25	157	2	4	11727	9	0	1	0	29	1	1	0	7	2	5	4	2	6	6	8	8	1010000	011	1101000100	1101111101	6	3	
736	GxEdZsvk	1	44	1	11	67	148	1	8	82348	5	0	1	0	23	1	0	1	1	3	8	3	8	7	4	6	10	0011101	011	0110000011	1110011110	2	5	
737	GSM5FRN3	1	37	1	6	61	190	3	2	18156	6	0	1	0	44	0	1	0	2	3	7	8	5	5	2	5	1	0010111	000	0011101000	0110110100	3	6	
738	sUtWuCzN	1	19	5	7	38	179	3	1	60403	6	0	0	1	34	1	1	0	5	6	3	7	4	5	3	9	3	1001000	111	0101100101	1000111111	4	4	
739	lejIUxTW	1	30	4	10	35	169	1	6	3416	3	0	1	1	43	0	0	1	8	5	8	2	9	8	4	3	9	0001101	110	1000001011	0101010110	1	2	
740	0uVkOtJX	0	49	2	7	60	142	3	2	46925	3	1	1	1	34	0	0	1	8	3	7	3	1	4	2	8	6	0110010	000	1010000000	1011000011	3	1	
741	swGyibZm	0	71	5	1	71	153	1	2	86522	8	0	1	1	36	0	0	1	2	10	10	8	5	6	5	10	3	0110001	000	0110011110	0011111000	1	4	
742	zkuxSjws	1	10	4	9	72	159	2	2	99240	9	0	0	1	1	1	0	1	5	4	1	3	1	5	3	9	4	1010001	000	1011000100	1101001011	4	3	
743	LFs57tSr	1	9	3	2	47	170	3	5	52867	3	1	1	1	34	1	0	0	1	8	1	2	10	10	10	10	8	0010110	111	1110110001	0011100100	3	5	
744	m6etTipl	0	16	5	4	80	166	2	6	85987	2	1	0	0	18	1	1	1	3	1	2	2	4	1	8	1	1	0000000	101	1101001010	1111111001	1	3	
745	r2hkHuQi	1	67	2	4	38	194	1	8	66547	8	1	1	0	42	1	1	1	9	4	3	3	5	10	5	1	3	1111101	110	1100101100	1101000111	3	1	
746	sIlaGJDm	0	79	5	4	43	185	1	8	72735	4	0	0	0	41	1	1	0	9	9	4	3	5	4	9	7	3	0111000	100	1110000110	1010001000	3	3	
747	HUbGwJTx	0	48	5	2	44	196	1	2	28771	5	1	1	1	49	1	0	0	3	3	9	2	7	9	1	2	10	0101010	000	1010100011	0111000111	1	5	
748	vnLpWROI	1	74	5	3	41	163	1	10	15894	3	1	1	0	27	1	1	1	5	1	8	9	1	9	6	6	5	1111000	001	0011101010	1110011011	5	4	
749	1xaQOX0h	1	2	2	6	61	194	1	4	84319	6	0	1	1	28	0	1	0	2	4	2	10	10	10	3	6	10	0011000	101	1011110110	1001011011	3	1	
750	o496w8RA	0	52	3	6	40	192	2	7	77939	7	0	1	0	26	1	1	0	5	1	2	1	3	2	1	7	6	1100000	011	0101011011	0010000110	3	5	
751	eaZjQlfV	1	78	3	11	63	183	3	4	52626	4	1	0	0	1	1	0	1	1	4	7	10	4	7	1	7	9	1100010	101	1001001100	1000110011	5	2	
752	6sO1xun2	0	28	5	12	71	157	3	10	7024	9	1	1	0	33	0	0	1	9	4	3	7	9	6	7	1	8	1100100	001	1110001101	0011101010	6	3	
753	ynM3haAr	0	18	5	8	39	180	2	5	11068	3	1	0	1	9	1	1	1	4	3	1	9	6	5	10	1	3	0000110	010	0010010010	0100100010	5	2	
754	wLrcEBHg	0	18	2	1	78	184	1	10	88648	1	1	0	0	40	1	1	1	1	6	3	4	4	7	6	1	10	0110100	001	0011101010	0000111101	6	4	
755	sCParcRd	1	27	4	6	75	161	2	2	9059	5	1	1	1	10	0	1	0	3	8	3	9	9	9	9	4	6	1000011	110	1101101010	1000101000	1	5	
756	6jkXEoat	1	29	5	2	14	176	2	6	45134	7	1	0	0	35	0	0	0	3	9	8	10	8	9	6	8	3	0100110	000	1100001011	1101000101	2	1	
757	z3SenZEy	1	17	2	3	68	175	1	3	59896	7	0	1	0	21	0	0	0	2	8	9	5	4	4	4	3	7	1111011	010	0011110001	0010010110	4	4	
758	2wJF6PGj	1	30	2	11	58	197	1	10	99822	8	1	0	1	34	0	0	1	1	1	5	9	8	5	9	1	2	1011000	101	0111000011	0011010011	6	6	
759	igykqODI	0	57	4	7	30	195	1	5	954	6	1	0	1	38	1	0	1	8	8	2	6	3	8	2	7	8	0111101	111	1100100001	1001010101	2	3	
760	Wnta52YF	1	21	4	5	70	140	3	9	82341	1	0	1	1	27	0	0	1	6	6	9	6	10	9	3	3	9	0111001	111	1000011101	1011110010	2	6	
761	gIsQz0c8	1	33	3	11	61	152	3	9	86575	5	1	1	0	16	0	0	0	5	1	4	4	2	1	8	7	6	1101000	011	0110111100	0110011100	6	1	
762	rSn74aUY	1	58	1	11	63	172	2	7	13774	1	1	0	1	48	1	0	1	5	1	9	5	2	4	9	7	10	1111101	000	1000111000	1110111001	2	4	
763	5Ow76o8j	0	71	3	11	29	182	2	7	27508	6	1	1	1	2	0	1	1	10	2	3	1	4	2	2	6	1	0011001	101	1010110000	0111000101	1	5	
764	7fzuaKWn	1	56	5	5	65	172	2	10	3598	4	0	0	0	41	0	0	1	1	4	7	5	4	10	2	5	4	0001001	010	1000010100	1011100101	5	1	
765	olfEbMXr	1	41	1	11	17	143	1	4	61583	4	0	1	0	8	0	0	0	5	1	5	4	9	3	10	3	6	0001110	101	1110001001	1000110010	4	2	
766	Kg3DcW8U	1	8	4	2	64	164	3	6	18435	1	1	0	0	35	1	0	0	8	6	10	7	4	6	6	2	7	1111000	001	1011111100	0101001011	2	6	
767	krc09bno	1	33	3	3	73	160	3	4	89619	3	1	0	0	14	0	1	1	2	3	6	7	5	3	4	7	4	1010000	001	1011011010	0010011110	6	3	
768	h1J4p69B	1	13	3	9	32	187	3	6	61867	5	0	0	0	11	1	1	1	8	5	7	6	3	10	1	6	6	1010111	010	1010011111	0000001001	5	5	
769	nUjeICpg	0	1	2	4	53	159	1	4	43522	4	0	1	1	16	1	0	1	10	8	1	8	10	3	6	4	9	1111001	101	1101000001	1001000010	2	2	
770	KbwArpmT	1	72	3	6	65	176	3	10	69407	2	0	0	1	40	0	0	0	5	6	10	1	7	1	4	4	6	1011111	001	0011010011	0110000101	6	6	
771	urbKCp4v	1	80	3	10	59	152	2	9	79124	10	0	0	1	41	0	0	1	3	2	2	1	4	3	7	4	7	0111111	110	0011110101	0000001011	4	5	
772	YARSUm51	1	78	3	9	29	173	1	3	48866	2	0	1	1	6	1	0	0	1	8	5	4	9	4	3	5	8	0000000	010	0100110011	1001000010	5	1	
773	tXr2SFpd	0	39	2	11	41	165	2	5	3239	2	0	0	1	23	1	0	0	1	3	10	2	1	9	5	8	2	0100010	011	1010110110	1110110010	6	3	
774	ujR4vK1e	1	34	5	4	50	167	3	2	78049	2	0	0	0	18	1	0	0	5	7	4	3	6	6	1	10	5	1111010	110	1101100111	1111001010	2	5	
775	A8e3kVw6	0	68	5	4	11	192	2	9	48766	4	1	0	1	14	1	1	1	8	2	2	3	5	3	9	2	7	0010111	010	1100010011	1010111010	2	4	
776	VC4HegZy	0	19	1	2	43	163	3	6	92816	6	0	1	0	34	0	0	0	7	7	10	6	5	2	3	7	3	1010111	001	1000001101	1010100111	5	4	
777	OxNeJt6c	1	21	2	1	53	168	3	5	76971	5	0	0	1	32	1	0	1	1	8	7	10	3	5	1	6	3	0001100	110	0010001101	0001000100	6	2	
778	tPnAD5Ub	0	13	2	12	73	192	1	8	11698	8	0	1	0	7	1	0	1	3	8	1	3	8	10	4	10	2	0011010	000	1000011000	1111110111	4	6	
779	V30NhbUC	0	42	5	8	67	178	3	7	82388	10	0	1	1	23	1	0	0	1	1	3	1	1	7	9	3	9	0101100	011	1010000100	0000001110	2	5	
780	k1YKO0p7	0	18	1	9	59	140	2	2	96350	3	1	1	0	14	0	0	0	10	2	4	9	6	9	6	6	3	0010000	100	1000000001	1000010111	4	3	
781	m84jho69	0	79	2	3	50	153	3	4	18865	2	0	1	1	37	0	1	1	2	5	4	5	9	2	5	5	2	0111111	001	0110101001	1010000000	3	1	
782	MjH7fqC8	1	54	5	12	46	190	3	8	55761	9	0	0	0	36	0	0	0	8	10	10	7	1	4	4	6	8	1100011	001	1011000101	0010010110	4	1	
783	0OzE2jAi	1	6	4	7	64	161	2	4	87768	10	1	1	1	39	1	1	1	4	3	6	3	9	3	4	4	1	0110000	111	1000010100	1100001101	6	3	
784	06MkhPlX	1	3	2	12	53	188	1	5	91699	2	1	1	0	29	0	1	0	3	7	8	2	1	2	5	2	1	1110101	000	1100011001	0111010001	5	3	
785	G2gz68yr	0	54	4	12	61	150	3	4	62334	1	1	0	0	10	0	0	0	10	7	5	3	10	3	1	10	8	1110000	110	1001010110	1010001111	3	6	
786	bgPrDHcu	0	43	2	6	58	184	1	7	31619	8	0	0	0	31	1	1	1	4	9	8	3	7	2	9	4	10	1100101	100	0000001111	1111001011	1	3	
787	FSeH3vxB	1	71	3	1	30	153	3	9	42898	7	1	0	0	11	0	0	0	7	1	6	3	7	10	4	3	2	1100010	110	1011100001	1000111000	2	1	
788	c1jYv4Su	0	70	3	9	40	181	2	7	61806	6	0	1	1	32	0	0	1	4	4	3	1	7	3	7	4	7	1111100	101	1111000010	0101101000	2	5	
789	wPpbEXQg	1	78	2	5	34	140	3	8	64851	1	1	1	0	16	0	1	0	5	10	9	2	1	5	2	9	1	1100001	100	1010111011	0000011110	1	3	
790	Y4BAsr93	1	58	3	7	26	163	3	7	74282	3	1	0	1	29	1	1	0	4	8	1	8	10	5	8	4	9	1011111	101	1101000011	1010001001	3	2	
791	8PCNIirW	1	54	2	1	62	196	1	8	9500	7	1	0	1	49	1	1	0	8	7	6	6	10	6	6	3	9	1110011	111	0001100111	0100000111	5	2	
792	mrXqV8tR	1	30	5	10	28	191	3	2	34966	7	0	0	0	0	0	1	1	7	3	8	7	6	7	9	9	7	1011000	100	0101010010	1011010011	4	4	
793	eIJHlfNS	1	14	5	10	56	145	2	7	65608	8	1	0	1	25	1	1	1	7	2	8	8	3	10	5	6	6	1111010	111	0011001110	1110100001	3	6	
794	mMEP0cQd	0	33	3	5	78	179	2	5	87	3	0	0	1	17	0	1	0	7	2	6	1	8	10	4	9	4	1111101	010	0100111000	0100010110	6	1	
795	egvoLZf2	0	52	5	3	74	152	3	2	41945	1	0	1	0	11	0	0	1	6	6	1	3	7	8	2	10	10	1111000	101	1000000111	1111110011	4	2	
796	5Afw3GdF	1	27	2	7	42	192	2	9	33995	2	1	0	0	28	1	1	1	2	9	1	2	2	7	2	4	3	1111111	010	0110011101	0010010010	5	4	
797	hgiLRyj6	0	46	3	1	25	155	2	1	44141	1	1	1	0	44	1	1	1	5	3	3	4	6	4	5	9	6	0110001	001	1011110001	1110110011	3	1	
798	p1VoTDq0	0	33	4	9	24	183	1	10	85643	5	1	0	1	4	0	1	0	7	4	10	1	10	1	7	1	9	1100110	000	1110101110	0111000110	2	2	
799	Q8z42IiW	1	76	4	6	64	160	2	3	52649	7	1	1	1	38	0	1	1	4	4	7	5	10	9	1	8	3	0010001	110	1111000110	0101100000	2	6	
800	DxjmsyYP	1	63	1	6	49	157	2	2	57754	9	0	0	1	15	1	0	0	9	4	1	5	2	10	4	10	7	0000000	101	1011110000	0000011000	6	6	
801	HmMtcgfz	1	57	2	12	18	146	2	2	13224	2	1	0	0	32	1	0	1	10	8	6	1	5	4	1	6	3	1010100	101	0111100010	1100110001	6	6	
802	TsYAklmv	1	59	3	1	27	157	2	3	95544	3	0	1	0	6	0	0	1	2	8	3	9	8	5	3	4	5	0001110	010	0000010000	0100101011	3	4	
803	2yQ9xHUN	1	28	1	7	23	199	3	3	77568	5	0	1	1	15	1	0	0	3	6	10	6	7	5	7	8	10	1001000	011	1001001010	1111010000	2	2	
804	3NzmsOGt	0	64	1	6	17	165	1	6	78846	2	1	0	0	44	0	0	1	9	3	3	2	9	4	3	5	9	0011101	101	0100010000	0001001110	2	3	
805	yVJkQ0h5	0	34	2	6	18	151	2	1	49611	3	0	1	1	45	0	0	1	1	10	3	7	7	10	5	10	3	0000010	111	0001000000	0010100001	3	1	
806	WAceFLDV	1	52	1	11	14	149	1	7	38513	4	0	1	1	16	1	0	0	8	7	6	4	4	3	7	10	8	1100101	110	1011011011	0100010000	2	1	
807	LSFpJelB	1	71	4	1	27	185	3	1	95424	1	1	1	1	9	1	1	0	10	3	9	3	9	6	9	1	9	0100111	011	1101010110	1010111100	3	1	
808	AB6D9H7I	0	34	2	2	33	148	1	8	13216	6	1	0	1	28	0	0	0	2	5	10	7	1	10	4	2	9	0010100	010	1111111110	1011101001	4	5	
809	lLDMCwOV	1	51	3	11	11	142	2	5	9393	1	1	1	0	20	1	0	0	4	6	6	5	8	7	3	8	1	1110010	101	0110010101	0100111000	4	4	
810	0KTH3E1J	0	28	3	10	59	175	2	9	85993	9	1	1	0	46	1	0	1	1	7	3	8	1	10	9	10	2	0100000	101	0010011101	1101101011	4	2	
811	mFZVNagE	0	55	3	7	73	170	3	6	27132	8	1	0	0	21	0	0	1	7	3	3	3	9	4	2	6	6	0000011	000	0010101101	0111010111	2	3	
812	PzFtUH1h	1	39	3	7	16	167	3	7	86898	1	0	0	0	38	1	1	1	5	9	2	9	1	7	8	4	3	0011010	100	0100000110	1100011011	3	3	
